,B00300S,B00305A,B00202A,B00702A,B00703A,B00802A,B00714A,B00910A
2022-07-03 19:40:00,"21,7","19,36",46,"2,1","0,8",63,,
2022-07-03 19:50:00,"21,7","19,95",23,2,"0,8",61,,
2022-07-03 20:00:00,"21,7","19,92",6,"1,8","0,4",62,,
2022-07-03 20:10:00,"21,2","19,16",19,"3,1","1,5",64,,
2022-07-03 20:20:00,"20,4","18,79",27,"2,3","0,2",67,,
2022-07-03 20:30:00,"20,3","18,18",30,"2,2","1,5",67,,
2022-07-03 20:40:00,"20,3","18,03",29,"2,9",2,67,,
2022-07-03 20:50:00,20,18,17,"2,5","2,9",68,,
2022-07-03 21:00:00,"19,6","17,99",21,"2,3",2,70,,
2022-07-03 21:10:00,"19,3","18,04",27,"2,1","2,1",72,,
2022-07-03 21:20:00,"18,9","18,29",19,"1,6","2,5",73,,
2022-07-03 21:30:00,"18,8","18,12",13,"0,9","1,6",74,,
2022-07-03 21:40:00,"18,7","17,69",30,"1,1","1,7",75,,
2022-07-03 21:50:00,"18,7","17,27",8,"1,3","1,9",76,,
2022-07-03 22:00:00,"18,7","16,88",8,"1,4","0,5",76,,
2022-07-03 22:10:00,"18,6","16,7",6,"1,6","2,2",76,,
2022-07-03 22:20:00,"18,5","16,46",359,"1,6","1,1",77,,
2022-07-03 22:30:00,"18,5","16,44",360,"1,3","2,3",77,,
2022-07-03 22:40:00,"18,5","16,22",359,"1,5","0,8",77,,
2022-07-03 22:50:00,"18,3",16,5,"1,8","0,3",78,,
2022-07-03 23:00:00,"18,1","15,87",360,2,0,78,,
2022-07-03 23:10:00,18,"15,73",3,"2,1",0,79,,
2022-07-03 23:20:00,"17,7","15,56",360,"2,3",0,80,,
2022-07-03 23:30:00,"17,4","15,39",4,"2,3",0,81,,
2022-07-03 23:40:00,"17,1","15,22",4,"2,4",0,82,,
2022-07-03 23:50:00,"16,8","15,03",9,"2,3",0,84,,
2022-07-04 00:00:00,"16,7","14,77",10,"2,5",0,84,,
2022-07-04 00:10:00,"16,7","14,69",9,"2,4","0,5",84,,
2022-07-04 00:20:00,"16,5","14,7",9,"2,2","0,4",84,,
2022-07-04 00:30:00,"16,4","14,58",15,"2,4","0,5",85,,
2022-07-04 00:40:00,"16,2","14,42",13,"2,4",0,85,,
2022-07-04 00:50:00,"16,2","14,39",16,"2,1","0,6",85,,
2022-07-04 01:00:00,16,"14,33",26,"1,8",0,86,,
2022-07-04 01:10:00,"15,9","14,16",41,"1,8",0,87,,
2022-07-04 01:20:00,"16,1","13,98",63,"1,7",0,88,,
2022-07-04 01:30:00,"16,1","13,88",70,"0,8",0,87,,
2022-07-04 01:40:00,"16,1","13,86",67,"0,7",0,87,,
2022-07-04 01:50:00,"16,2","13,84",0,0,0,88,,
2022-07-04 02:00:00,16,"13,56",0,0,"0,1",87,,
2022-07-04 02:10:00,"15,9","13,66",0,0,0,87,,
2022-07-04 02:20:00,"15,7","13,58",0,0,0,88,,
2022-07-04 02:30:00,"15,7","13,52",0,0,0,88,,
2022-07-04 02:40:00,"15,5","13,43",0,0,0,88,,
2022-07-04 02:50:00,"15,4","13,38",0,0,0,88,,
2022-07-04 03:00:00,"15,3","13,33",0,0,0,89,,
2022-07-04 03:10:00,"15,1","13,39",0,0,0,88,,
2022-07-04 03:20:00,"15,4","13,61",0,0,0,90,,
2022-07-04 03:30:00,"15,6","13,92",0,0,0,89,,
2022-07-04 03:40:00,"15,9","14,1",0,0,0,88,,
2022-07-04 03:50:00,"16,2","14,23",0,0,0,88,,
2022-07-04 04:00:00,"16,7","14,51",0,0,"1,2",87,,
2022-07-04 04:10:00,"17,2",15,0,0,"1,4",85,,
2022-07-04 04:20:00,"17,5","15,22",0,0,"0,5",83,,
2022-07-04 04:30:00,"17,4","15,8",0,0,"1,1",84,,
2022-07-04 04:40:00,"17,6","16,48",0,0,"1,6",84,,
2022-07-04 04:50:00,18,"16,88",0,0,"1,3",83,,
2022-07-04 05:00:00,"18,8","17,12",0,0,"1,5",81,,
2022-07-04 05:10:00,19,"17,3",0,0,1,79,,
2022-07-04 05:20:00,"19,4","18,86",0,0,"1,1",78,,
2022-07-04 05:30:00,"19,7","21,24",234,"0,8","1,2",77,,
2022-07-04 05:40:00,"19,8","22,79",233,"1,2","1,6",77,,
2022-07-04 05:50:00,20,"24,05",203,"0,9","2,5",75,,
2022-07-04 06:00:00,"20,2","24,86",203,"1,6","2,5",75,,
2022-07-04 06:10:00,"20,6","25,88",230,"2,1","3,1",75,,
2022-07-04 06:20:00,"20,8","26,6",214,"1,6","2,6",73,,
2022-07-04 06:30:00,"21,4","27,18",208,"1,1","1,3",71,,
2022-07-04 06:40:00,"21,8","27,25",208,"1,5","1,2",70,,
2022-07-04 06:50:00,"22,1","28,09",192,"1,3","2,1",70,,
2022-07-04 07:00:00,"22,5","29,33",212,"1,1","2,7",69,,
2022-07-04 07:10:00,"23,3","29,94",174,"1,3","2,8",65,,
2022-07-04 07:20:00,"23,7","30,11",195,"1,3","2,2",65,,
2022-07-04 07:30:00,"23,9","30,41",211,"1,7","2,1",63,,
2022-07-04 07:40:00,"24,4","30,84",210,"1,3","1,8",61,,
2022-07-04 07:50:00,"24,8","31,84",205,"1,7","2,9",57,,
2022-07-04 08:00:00,"25,2","32,69",206,"1,8","2,7",57,,
2022-07-04 08:10:00,"25,4","33,45",196,"1,2",3,56,,
2022-07-04 08:20:00,"26,1","33,28",204,"1,9","3,5",51,,
2022-07-04 08:30:00,"26,3","34,01",211,"3,4","4,3",48,,
2022-07-04 08:40:00,"26,8","34,32",200,"3,1",0,45,,
2022-07-04 08:50:00,"26,9","34,93",214,"3,9","4,6",46,,
2022-07-04 09:00:00,"27,1","34,53",231,"3,6","4,6",46,,
2022-07-04 09:10:00,"27,4","35,22",219,"3,7","5,4",44,,
2022-07-04 09:20:00,"27,5","36,03",224,"3,8","5,7",42,,
2022-07-04 09:30:00,"27,7",36,248,"3,5","3,6",43,,
2022-07-04 09:40:00,"27,9","35,65",238,"4,3","3,8",42,,
2022-07-04 09:50:00,"27,8","36,26",228,"2,5","3,8",42,,
2022-07-04 10:00:00,28,"36,95",239,"2,6","2,6",39,,
2022-07-04 10:10:00,28,"36,91",248,"2,1","4,1",43,,
2022-07-04 10:20:00,"28,5","37,17",135,"1,5","4,5",41,,
2022-07-04 10:30:00,"28,6","37,57",234,"3,2","2,9",38,,
2022-07-04 10:40:00,"28,3","36,7",220,"3,1",3,40,,
2022-07-04 10:50:00,"28,3","35,41",278,"2,1","3,3",40,,
2022-07-04 11:00:00,"28,6","35,75",245,"1,4","3,4",38,,
2022-07-04 11:10:00,"29,3","37,45",248,"3,4","3,1",39,,
2022-07-04 11:20:00,"29,2","38,26",263,3,"2,8",37,,
2022-07-04 11:30:00,"29,4","38,76",254,"3,2",5,37,,
2022-07-04 11:40:00,"29,4","39,58",253,"3,3","3,6",37,,
2022-07-04 11:50:00,"29,5","38,8",218,"1,8","3,7",38,,
2022-07-04 12:00:00,"29,2","38,3",276,4,"4,3",34,,
2022-07-04 12:10:00,"29,2","39,23",293,"3,8","3,7",38,,
2022-07-04 12:20:00,"29,5","39,07",292,"2,9","4,5",37,,
2022-07-04 12:30:00,30,"39,51",313,2,"4,8",36,,
2022-07-04 12:40:00,"29,7","38,91",212,"3,6","4,3",35,,
2022-07-04 12:50:00,"29,8","36,7",181,"2,5","3,6",34,,
2022-07-04 13:00:00,"29,8","35,47",188,"1,9","3,7",35,,
2022-07-04 13:10:00,"30,1","37,12",257,2,"4,2",32,,
2022-07-04 13:20:00,"30,3","39,44",268,"2,9","2,8",32,,
2022-07-04 13:30:00,30,"38,85",277,"3,4",0,32,,
2022-07-04 13:40:00,"30,2","37,44",302,3,3,31,,
2022-07-04 13:50:00,"30,8","37,72",281,4,4,30,,
2022-07-04 14:00:00,"30,3","38,71",248,"2,6","3,8",31,,
2022-07-04 14:10:00,"30,7","37,4",257,"3,8","4,2",29,,
2022-07-04 14:20:00,"30,1","35,77",280,"4,1","4,2",31,,
2022-07-04 14:30:00,"30,5","36,53",273,"3,4",4,30,,
2022-07-04 14:40:00,"30,5","34,93",296,"3,2","4,6",30,,
2022-07-04 14:50:00,"30,1","33,04",258,"3,8","4,6",31,,
2022-07-04 15:00:00,"29,9","31,9",256,4,"4,6",30,,
2022-07-04 15:10:00,"30,5","30,99",271,"3,8","3,2",28,,
2022-07-04 15:20:00,"30,9","30,77",292,"3,4","3,8",29,,
2022-07-04 15:30:00,31,"30,88",255,5,"2,4",29,,
2022-07-04 15:40:00,"30,4","30,18",284,"5,8","3,4",32,,
2022-07-04 15:50:00,"29,5","30,32",275,"4,4",3,34,,
2022-07-04 16:00:00,29,"30,51",277,"3,7","4,3",36,,
2022-07-04 16:10:00,"28,9","29,93",275,"3,3","3,7",36,,
2022-07-04 16:20:00,"28,8","29,3",271,3,"2,1",38,,
2022-07-04 16:30:00,"28,5","28,63",265,3,"2,5",38,,
2022-07-04 16:40:00,"28,5","27,93",253,"3,4",2,37,,
2022-07-04 16:50:00,"28,4","27,95",252,3,"1,6",39,,
2022-07-04 17:00:00,28,"27,68",229,"2,2","1,8",41,,
2022-07-04 17:10:00,"27,9","26,95",215,"2,3",0,44,,
2022-07-04 17:20:00,"27,9","26,69",219,"2,3","0,6",44,,
2022-07-04 17:30:00,"27,6","26,55",221,"2,5","0,6",45,,
2022-07-04 17:40:00,"27,6","26,61",220,2,"0,6",45,,
2022-07-04 17:50:00,"27,3","26,44",259,"1,5","1,2",49,,
2022-07-04 18:00:00,"26,8","26,32",4,"1,4","1,1",51,,
2022-07-04 18:10:00,"27,1","26,02",340,1,"0,3",45,,
2022-07-04 18:20:00,"26,8","25,6",12,"1,4","0,8",47,,
2022-07-04 18:30:00,"26,6","25,1",38,"1,7",0,50,,
2022-07-04 18:40:00,"26,3","24,43",63,"1,5",0,51,,
2022-07-04 18:50:00,26,"23,74",61,"1,6",0,53,,
2022-07-04 19:00:00,"25,3","23,07",28,"1,8",0,56,,
2022-07-04 19:10:00,"25,1","22,55",19,"1,7",0,57,,
2022-07-04 19:20:00,"24,6","22,24",14,"1,2",0,59,,
2022-07-04 19:30:00,"24,4","21,66",0,0,"0,2",59,,
2022-07-04 19:40:00,"24,2","21,38",0,0,0,61,,
2022-07-04 19:50:00,"23,5","21,28",286,"0,7",0,63,,
2022-07-04 20:00:00,"23,3","21,02",0,0,0,64,,
2022-07-04 20:10:00,"23,1","20,83",0,0,0,64,,
2022-07-04 20:20:00,"22,9","20,68",0,0,0,66,,
2022-07-04 20:30:00,"22,7","20,81",294,"0,7",1,67,,
2022-07-04 20:40:00,"22,4","21,12",0,0,"0,2",68,,
2022-07-04 20:50:00,"22,7","21,22",0,0,0,64,,
2022-07-04 21:00:00,"22,8","21,31",18,"0,8",0,65,,
2022-07-04 21:10:00,"22,7","21,51",0,0,"0,5",69,,
2022-07-04 21:20:00,"22,5","21,46",0,0,"0,7",67,,
2022-07-04 21:30:00,"22,3","21,54",0,0,0,67,,
2022-07-04 21:40:00,"22,4","21,49",0,0,"0,5",66,,
2022-07-04 21:50:00,"22,6","21,36",0,0,"0,8",64,,
2022-07-04 22:00:00,"22,9","21,23",0,0,"0,1",64,,
2022-07-04 22:10:00,"23,1","21,2",20,"0,6",0,60,,
2022-07-04 22:20:00,"23,2","21,16",0,0,"0,1",61,,
2022-07-04 22:30:00,"22,9","21,03",0,0,0,63,,
2022-07-04 22:40:00,"22,6","20,71",0,0,0,65,,
2022-07-04 22:50:00,"22,3","20,29",0,0,0,64,,
2022-07-04 23:00:00,"22,1","20,09",0,0,0,63,,
2022-07-04 23:10:00,"21,9","20,08",0,0,0,65,,
2022-07-04 23:20:00,"22,1","20,23",0,0,0,62,,
2022-07-04 23:30:00,"22,8","20,27",320,"1,2","0,6",54,,
2022-07-04 23:40:00,"23,3","20,33",4,"1,1","0,8",51,,
2022-07-04 23:50:00,"23,2","20,42",0,0,"0,6",53,,
2022-07-05 00:00:00,23,"20,5",0,0,"0,5",52,,
2022-07-05 00:10:00,"22,8","20,33",63,"0,6",0,54,,
2022-07-05 00:20:00,"22,9","20,41",0,0,0,52,,
2022-07-05 00:30:00,"22,3","20,26",271,"1,2","1,1",61,,
2022-07-05 00:40:00,"21,8","20,27",261,"3,7",1,64,,
2022-07-05 00:50:00,"21,5","20,42",289,"3,2","2,6",64,,
2022-07-05 01:00:00,"21,7","20,47",314,"5,7",0,64,,
2022-07-05 01:10:00,"21,5","20,39",320,"5,5","1,8",65,,
2022-07-05 01:20:00,"21,6","20,31",330,"5,4","1,5",64,,
2022-07-05 01:30:00,"21,5","20,31",350,"3,5","1,4",65,,
2022-07-05 01:40:00,"21,3","20,36",2,"1,9","2,4",66,,
2022-07-05 01:50:00,"21,1","20,61",32,"1,4","3,3",68,,
2022-07-05 02:00:00,21,"20,83",70,"1,4","2,6",67,,
2022-07-05 02:10:00,"21,3","20,65",59,"1,2","0,9",65,,
2022-07-05 02:20:00,"21,3","20,6",0,0,"1,7",66,,
2022-07-05 02:30:00,"20,8","20,48",190,"1,7","1,3",73,,
2022-07-05 02:40:00,"20,1","20,36",229,"1,6","0,7",76,,
2022-07-05 02:50:00,"19,9","20,33",0,0,"0,3",78,,
2022-07-05 03:00:00,"19,8","20,21",0,0,"0,4",80,,
2022-07-05 03:10:00,"19,3","20,12",302,"0,9","0,4",85,,
2022-07-05 03:20:00,"19,3","20,04",0,0,"1,8",83,,
2022-07-05 03:30:00,"19,4",20,0,0,0,81,,
2022-07-05 03:40:00,"19,6","20,03",0,0,"1,6",82,,
2022-07-05 03:50:00,"19,4","20,02",0,0,"1,7",86,,
2022-07-05 04:00:00,"19,2","19,88",0,0,"1,9",88,,
